Date collected,Location,Provider,Reports,Source,Status,Time collected
Thu 18 Jul 2019,"Silver Spring, MD",RCN,19,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Greenbelt, MD",RCN,14,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Boston, MA",RCN,12,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Columbia, MD",RCN,11,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Astoria, NY",RCN,8,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Easton, PA",RCN,8,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Somerville, MA",RCN,8,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Waltham, MA",RCN,7,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Brookline, MA",RCN,6,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Macungie, PA",RCN,6,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Northampton, PA",RCN,6,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Providence, RI",RCN,6,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Cambridge, MA",RCN,5,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Upper Darby, PA",RCN,5,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Urbana, IL",RCN,5,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Roxbury, MA",RCN,5,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Plymouth Meeting, PA",RCN,5,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Baltimore, MD",RCN,5,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Mattapan, MA",RCN,5,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Watertown, MA",RCN,4,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Woodside, NY",RCN,4,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Cementon, PA",RCN,4,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Omaha, NE",Mediacom,551,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Chicago, IL",Mediacom,522,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Des Moines, IA",Mediacom,248,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Minneapolis, MN",Mediacom,213,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Atlanta, GA",Mediacom,186,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Cedar Rapids, IA",Mediacom,161,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"St. Louis, MO",Mediacom,90,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"New Orleans, LA",Mediacom,88,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Camanche, IA",Mediacom,78,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"West Des Moines, IA",Mediacom,78,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Iowa City, IA",Mediacom,76,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Birmingham, AL",Mediacom,76,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Urbana, IL",Mediacom,75,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Saint Paul, MN",Mediacom,68,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Los Angeles, CA",Mediacom,59,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Columbus, GA",Mediacom,58,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Kansas City, MO",Mediacom,57,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Ankeny, IA",Mediacom,54,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"De Witt, IA",Mediacom,53,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Orlando, FL",Mediacom,49,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Milton, FL",Mediacom,47,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Ottumwa, IA",Mediacom,43,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Indianapolis, IN",Mediacom,42,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Council Bluffs, IA",Mediacom,41,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Bettendorf, IA",Mediacom,41,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Davenport, IA",Mediacom,40,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Kent, IL",Mediacom,39,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Washington, D.C., DC",Mediacom,38,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Dubuque, IA",Mediacom,38,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Brooklyn, NY",Mediacom,34,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Dallas, TX",Suddenlink,737,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Houston, TX",Suddenlink,538,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Allen, TX",Suddenlink,103,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Mesquite, TX",Suddenlink,92,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Washington, D.C., DC",Suddenlink,89,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Austin, TX",Suddenlink,86,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Oklahoma City, OK",Suddenlink,68,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Fort Worth, TX",Suddenlink,68,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Garland, TX",Suddenlink,67,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Memphis, TN",Suddenlink,64,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Chicago, IL",Suddenlink,63,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Kansas City, MO",Suddenlink,56,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Greenbelt, MD",Suddenlink,56,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Amarillo, TX",Suddenlink,50,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Charleston, WV",Suddenlink,48,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Flagstaff, AZ",Suddenlink,45,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Los Angeles, CA",Suddenlink,40,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Charlotte, NC",Suddenlink,36,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Arlington, TX",Suddenlink,35,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Irving, TX",Suddenlink,34,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Greensburg, PA",Suddenlink,33,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Phoenix, AZ",Suddenlink,32,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Sacramento, CA",Suddenlink,32,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"San Antonio, TX",Suddenlink,32,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"St. Louis, MO",Suddenlink,29,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"College Station, TX",Suddenlink,27,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Paris, TX",Suddenlink,26,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Silver Spring, MD",Suddenlink,25,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Tyler, TX",Suddenlink,23,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Philadelphia, PA",Suddenlink,23,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Atlanta, GA",windstream,146,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Houston, TX",windstream,50,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Charlotte, NC",windstream,38,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Dallas, TX",windstream,30,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Lincoln, NE",windstream,23,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Cleveland, OH",windstream,21,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Omaha, NE",windstream,18,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Louisville, KY",windstream,18,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Chicago, IL",windstream,15,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Kansas City, MO",windstream,15,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Washington, D.C., DC",windstream,14,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Orlando, FL",windstream,13,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Brooklyn, NY",windstream,13,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Austin, TX",windstream,12,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Roseville, MI",windstream,11,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Jefferson, GA",windstream,10,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Philadelphia, PA",windstream,10,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Greenbelt, MD",windstream,9,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Manlius, NY",windstream,9,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Decatur, GA",windstream,9,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Nicholasville, KY",windstream,9,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Canton, GA",windstream,9,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Lexington, KY",windstream,8,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Newberry, SC",windstream,8,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Indianapolis, IN",windstream,8,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Cedar Rapids, IA",windstream,8,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Camanche, IA",windstream,7,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Jamestown, NY",windstream,7,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Snellville, GA",windstream,7,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Birmingham, AL",windstream,7,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Brooklyn, NY",Cricket-Wireless,20,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Dallas, TX",Cricket-Wireless,18,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Houston, TX",Cricket-Wireless,16,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Phoenix, AZ",Cricket-Wireless,14,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Galveston, TX",Cricket-Wireless,11,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Mission, TX",Cricket-Wireless,8,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Newberry, SC",Cricket-Wireless,7,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Williston, ND",Cricket-Wireless,7,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Minot, ND",Cricket-Wireless,7,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Denver, CO",Cricket-Wireless,5,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Corpus Christi, TX",Cricket-Wireless,5,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Los Angeles, CA",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Pharr, TX",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Nashville, TN",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Tempe, AZ",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Ashtabula, OH",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Seattle, WA",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Atlanta, GA",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Washington, D.C., DC",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"San Antonio, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Compton, CA",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Albuquerque, NM",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Beeville, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Cresson, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Baltimore, MD",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Benton, AR",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Austin, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Chicago, IL",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Bishop, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"St. Louis, MO",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Long Beach, CA",T-Mobile,105,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Houston, TX",T-Mobile,95,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Los Angeles, CA",T-Mobile,81,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Chicago, IL",T-Mobile,76,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Dallas, TX",T-Mobile,52,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Philadelphia, PA",T-Mobile,51,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Seattle, WA",T-Mobile,50,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Denver, CO",T-Mobile,49,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Portland, OR",T-Mobile,45,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Austin, TX",T-Mobile,42,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Brooklyn, NY",T-Mobile,41,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Orlando, FL",T-Mobile,40,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"The Bronx, NY",T-Mobile,39,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"San Antonio, TX",T-Mobile,32,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Minneapolis, MN",T-Mobile,31,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"New York City, NY",T-Mobile,26,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Atlanta, GA",T-Mobile,26,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Sacramento, CA",T-Mobile,26,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Tampa, FL",T-Mobile,25,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"San Diego, CA",T-Mobile,24,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Washington, D.C., DC",T-Mobile,23,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Detroit, MI",T-Mobile,23,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Las Vegas, NV",T-Mobile,22,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Miami, FL",T-Mobile,21,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"San Francisco, CA",T-Mobile,19,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Cleveland, OH",T-Mobile,19,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Manhattan, NY",T-Mobile,19,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Saint Paul, MN",T-Mobile,18,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"San Jose, CA",T-Mobile,18,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Charlotte, NC",T-Mobile,17,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Washington, D.C., DC",Verizon,647,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Brooklyn, NY",Verizon,512,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"New York City, NY",Verizon,393,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Philadelphia, PA",Verizon,391,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"The Bronx, NY",Verizon,179,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Denver, CO",Verizon,148,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Silver Spring, MD",Verizon,145,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Chicago, IL",Verizon,141,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Los Angeles, CA",Verizon,136,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Greenbelt, MD",Verizon,132,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Dallas, TX",Verizon,119,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Arlington, VA",Verizon,119,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Baltimore, MD",Verizon,115,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Houston, TX",Verizon,113,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Tampa, FL",Verizon,112,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Pittsburgh, PA",Verizon,110,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Atlanta, GA",Verizon,102,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Richmond, VA",Verizon,95,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Alexandria, VA",Verizon,93,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Virginia Beach, VA",Verizon,89,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Seattle, WA",Verizon,89,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Phoenix, AZ",Verizon,88,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Newark, NJ",Verizon,77,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Durham, NC",Verizon,62,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Hyattsville, MD",Verizon,59,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Hillsdale, MI",Verizon,59,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Buffalo, NY",Verizon,56,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Orlando, FL",Verizon,47,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Upper Marlboro, MD",Verizon,46,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Salt Lake City, UT",Verizon,46,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Dallas, TX",Suddenlink,737,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Houston, TX",Suddenlink,538,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Allen, TX",Suddenlink,103,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Mesquite, TX",Suddenlink,92,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Washington, D.C., DC",Suddenlink,89,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Austin, TX",Suddenlink,86,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Oklahoma City, OK",Suddenlink,68,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Fort Worth, TX",Suddenlink,68,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Garland, TX",Suddenlink,67,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Memphis, TN",Suddenlink,64,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Chicago, IL",Suddenlink,63,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Kansas City, MO",Suddenlink,56,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Greenbelt, MD",Suddenlink,56,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Amarillo, TX",Suddenlink,50,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Charleston, WV",Suddenlink,48,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Flagstaff, AZ",Suddenlink,45,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Los Angeles, CA",Suddenlink,40,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Charlotte, NC",Suddenlink,36,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Arlington, TX",Suddenlink,35,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Irving, TX",Suddenlink,34,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Greensburg, PA",Suddenlink,33,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Phoenix, AZ",Suddenlink,32,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Sacramento, CA",Suddenlink,32,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"San Antonio, TX",Suddenlink,32,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"St. Louis, MO",Suddenlink,29,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"College Station, TX",Suddenlink,27,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Paris, TX",Suddenlink,26,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Silver Spring, MD",Suddenlink,25,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Tyler, TX",Suddenlink,23,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Philadelphia, PA",Suddenlink,23,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Denver, CO",CenturyLink,341,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Seattle, WA",CenturyLink,263,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Omaha, NE",CenturyLink,242,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Los Angeles, CA",CenturyLink,219,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Chicago, IL",CenturyLink,216,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Portland, OR",CenturyLink,203,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Dallas, TX",CenturyLink,195,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Salt Lake City, UT",CenturyLink,191,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Minneapolis, MN",CenturyLink,189,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Phoenix, AZ",CenturyLink,168,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Las Vegas, NV",CenturyLink,132,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Des Moines, IA",CenturyLink,95,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Orlando, FL",CenturyLink,95,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Saint Paul, MN",CenturyLink,85,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Albuquerque, NM",CenturyLink,81,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Atlanta, GA",CenturyLink,80,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Charlotte, NC",CenturyLink,69,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Herriman, UT",CenturyLink,47,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Federal Way, WA",CenturyLink,46,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Mesquite, TX",CenturyLink,40,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Kansas City, MO",CenturyLink,39,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Houston, TX",CenturyLink,39,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Cedar Rapids, IA",CenturyLink,38,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Boise, ID",CenturyLink,37,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Allen, TX",CenturyLink,36,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Lakewood, CA",CenturyLink,36,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Tacoma, WA",CenturyLink,36,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Sandy, UT",CenturyLink,34,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"St. Louis, MO",CenturyLink,33,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Mesa, AZ",CenturyLink,33,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Manitowoc, WI",US-cellular,9,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Cedar Rapids, IA",US-cellular,6,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Camanche, IA",US-cellular,3,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Rumford, ME",US-cellular,3,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Berkeley Springs, WV",US-cellular,3,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Grants Pass, OR",US-cellular,3,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Milwaukee, WI",US-cellular,3,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Waterloo, IA",US-cellular,2,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Pella, IA",US-cellular,2,Is the service down,  No problems detected ,14:05:37
