Date reported,Ping Time(ms.),Provider,Source,Time collected,Time reported(PT)
16.Jul.2019,230.17,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:51:08,04:04
16.Jul.2019,235.48,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:51:08,21:05
18.Jul.2019,231.5,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:51:08,16:33
10.Jul.2019,260.52,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:07:31,00:57
11.Jul.2019,260.63,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:07:31,08:16
12.Jul.2019,260.18,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:07:31,15:50
16.Jul.2019,260.6,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:07:31,16:55
17.Jul.2019,259.91,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:07:31,15:28
10.Jul.2019,260.06,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:07:31,06:05
12.Jul.2019,266.22,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:07:31,10:12
16.Jul.2019,259.66,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:07:31,05:11
17.Jul.2019,261.69,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:07:31,08:19
17.Jul.2019,260.07,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:07:31,21:42
02.Jul.2019,44.73,RCN,Is it down right now?,Thu 11 Jul 2019 14:45:42,05:35
03.Jul.2019,40.81,RCN,Is it down right now?,Thu 11 Jul 2019 14:45:42,00:21
04.Jul.2019,58.01,RCN,Is it down right now?,Thu 11 Jul 2019 14:45:42,16:56
06.Jul.2019,40.5,RCN,Is it down right now?,Thu 11 Jul 2019 14:45:42,01:59
08.Jul.2019,43.45,RCN,Is it down right now?,Thu 11 Jul 2019 14:45:42,01:22
02.Jul.2019,40.54,RCN,Is it down right now?,Thu 11 Jul 2019 14:45:42,11:44
03.Jul.2019,33.76,RCN,Is it down right now?,Thu 11 Jul 2019 14:45:42,20:36
05.Jul.2019,81.28,RCN,Is it down right now?,Thu 11 Jul 2019 14:45:42,21:24
07.Jul.2019,38.05,RCN,Is it down right now?,Thu 11 Jul 2019 14:45:42,12:06
10.Jul.2019,39.1,RCN,Is it down right now?,Thu 11 Jul 2019 14:45:42,23:36
17.Jul.2019,83.81,Frontier,Is it down right now?,Thu 18 Jul 2019 14:06:42,16:38
17.Jul.2019,100.12,Frontier,Is it down right now?,Thu 18 Jul 2019 14:06:42,20:44
18.Jul.2019,81.22,Frontier,Is it down right now?,Thu 18 Jul 2019 14:06:42,01:38
18.Jul.2019,82.19,Frontier,Is it down right now?,Thu 18 Jul 2019 14:06:42,06:32
18.Jul.2019,77.76,Frontier,Is it down right now?,Thu 18 Jul 2019 14:06:42,12:50
17.Jul.2019,86.12,Frontier,Is it down right now?,Thu 18 Jul 2019 14:06:42,18:41
17.Jul.2019,84.67,Frontier,Is it down right now?,Thu 18 Jul 2019 14:06:42,22:48
18.Jul.2019,81.37,Frontier,Is it down right now?,Thu 18 Jul 2019 14:06:42,03:49
18.Jul.2019,82.12,Frontier,Is it down right now?,Thu 18 Jul 2019 14:06:42,09:05
18.Jul.2019,79.72,Frontier,Is it down right now?,Thu 18 Jul 2019 14:06:42,16:55
10.Jul.2019,4.72,att,Is it down right now?,Thu 11 Jul 2019 14:50:06,22:16
11.Jul.2019,4.74,att,Is it down right now?,Thu 11 Jul 2019 14:50:06,02:23
11.Jul.2019,7.89,att,Is it down right now?,Thu 11 Jul 2019 14:50:06,06:37
11.Jul.2019,5.22,att,Is it down right now?,Thu 11 Jul 2019 14:50:06,10:40
11.Jul.2019,4.81,att,Is it down right now?,Thu 11 Jul 2019 14:50:06,15:06
11.Jul.2019,5.51,att,Is it down right now?,Thu 11 Jul 2019 14:50:06,00:16
11.Jul.2019,4.82,att,Is it down right now?,Thu 11 Jul 2019 14:50:06,04:24
11.Jul.2019,4.74,att,Is it down right now?,Thu 11 Jul 2019 14:50:06,08:38
11.Jul.2019,4.83,att,Is it down right now?,Thu 11 Jul 2019 14:50:06,12:54
11.Jul.2019,4.91,att,Is it down right now?,Thu 11 Jul 2019 14:50:06,17:12
17.Jul.2019,34.52,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:50:37,01:03
17.Jul.2019,31.06,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:50:37,15:06
17.Jul.2019,31.7,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:50:37,19:51
18.Jul.2019,36.25,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:50:37,00:05
18.Jul.2019,36.85,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:50:37,13:48
17.Jul.2019,35.1,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:50:37,06:04
17.Jul.2019,30.22,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:50:37,17:40
17.Jul.2019,32.46,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:50:37,21:53
18.Jul.2019,32.27,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:50:37,03:40
18.Jul.2019,34.73,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:50:37,15:55
17.Jul.2019,125.74,Cox,Is it down right now?,Thu 18 Jul 2019 14:16:32,21:47
18.Jul.2019,125.54,Cox,Is it down right now?,Thu 18 Jul 2019 14:16:32,02:13
18.Jul.2019,510.01,Cox,Is it down right now?,Thu 18 Jul 2019 14:16:32,06:31
18.Jul.2019,1510.82,Cox,Is it down right now?,Thu 18 Jul 2019 14:16:32,11:01
18.Jul.2019,1511.25,Cox,Is it down right now?,Thu 18 Jul 2019 14:16:32,15:15
18.Jul.2019,1511.13,Cox,Is it down right now?,Thu 18 Jul 2019 14:16:32,00:05
18.Jul.2019,125.4,Cox,Is it down right now?,Thu 18 Jul 2019 14:16:32,04:26
18.Jul.2019,1510.91,Cox,Is it down right now?,Thu 18 Jul 2019 14:16:32,08:32
18.Jul.2019,125.56,Cox,Is it down right now?,Thu 18 Jul 2019 14:16:32,13:12
18.Jul.2019,125.42,Cox,Is it down right now?,Thu 18 Jul 2019 14:16:32,17:36
17.Jul.2019,68.67,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:35:23,02:02
17.Jul.2019,87.73,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:35:23,07:48
17.Jul.2019,69.2,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:35:23,17:04
17.Jul.2019,87.49,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:35:23,21:30
18.Jul.2019,68.43,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:35:23,12:45
17.Jul.2019,91.76,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:35:23,04:34
17.Jul.2019,90.39,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:35:23,14:41
17.Jul.2019,87.47,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:35:23,19:14
18.Jul.2019,87.3,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:35:23,08:52
18.Jul.2019,88.53,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:35:23,15:36
12.Jul.2019,235.36,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:07:31,14:58
14.Jul.2019,233.04,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:07:31,23:06
16.Jul.2019,228.65,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:07:31,01:49
16.Jul.2019,230.38,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:07:31,07:55
18.Jul.2019,232.24,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:07:31,14:17
13.Jul.2019,228.8,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:07:31,18:45
15.Jul.2019,235.61,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:07:31,19:35
16.Jul.2019,230.17,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:07:31,04:04
16.Jul.2019,235.48,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:07:31,21:05
18.Jul.2019,231.5,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:07:31,16:33
04.Jul.2019,102.51,windstream,Is it down right now?,Thu 18 Jul 2019 13:48:32,20:42
08.Jul.2019,101.9,windstream,Is it down right now?,Thu 18 Jul 2019 13:48:32,17:21
10.Jul.2019,107.39,windstream,Is it down right now?,Thu 18 Jul 2019 13:48:32,05:51
12.Jul.2019,98.55,windstream,Is it down right now?,Thu 18 Jul 2019 13:48:32,19:08
15.Jul.2019,104.35,windstream,Is it down right now?,Thu 18 Jul 2019 13:48:32,03:43
07.Jul.2019,104.95,windstream,Is it down right now?,Thu 18 Jul 2019 13:48:32,05:54
09.Jul.2019,98.06,windstream,Is it down right now?,Thu 18 Jul 2019 13:48:32,16:45
12.Jul.2019,98.59,windstream,Is it down right now?,Thu 18 Jul 2019 13:48:32,10:52
14.Jul.2019,98.48,windstream,Is it down right now?,Thu 18 Jul 2019 13:48:32,06:33
18.Jul.2019,107.42,windstream,Is it down right now?,Thu 18 Jul 2019 13:48:32,01:38
17.Jul.2019,5.56,DirecTV,Is it down right now?,Thu 18 Jul 2019 14:07:31,08:41
17.Jul.2019,5.1,DirecTV,Is it down right now?,Thu 18 Jul 2019 14:07:31,15:44
18.Jul.2019,6.42,DirecTV,Is it down right now?,Thu 18 Jul 2019 14:07:31,00:11
18.Jul.2019,5.06,DirecTV,Is it down right now?,Thu 18 Jul 2019 14:07:31,04:39
18.Jul.2019,5.24,DirecTV,Is it down right now?,Thu 18 Jul 2019 14:07:31,13:47
17.Jul.2019,5.25,DirecTV,Is it down right now?,Thu 18 Jul 2019 14:07:31,11:30
17.Jul.2019,7.57,DirecTV,Is it down right now?,Thu 18 Jul 2019 14:07:31,21:57
18.Jul.2019,6.1,DirecTV,Is it down right now?,Thu 18 Jul 2019 14:07:31,02:27
18.Jul.2019,5.42,DirecTV,Is it down right now?,Thu 18 Jul 2019 14:07:31,11:40
18.Jul.2019,6.28,DirecTV,Is it down right now?,Thu 18 Jul 2019 14:07:31,16:51
17.Jul.2019,5.66,Sprint,Is it down right now?,Thu 18 Jul 2019 13:48:32,16:20
17.Jul.2019,5.36,Sprint,Is it down right now?,Thu 18 Jul 2019 13:48:32,22:19
18.Jul.2019,4.97,Sprint,Is it down right now?,Thu 18 Jul 2019 13:48:32,03:02
18.Jul.2019,4.9,Sprint,Is it down right now?,Thu 18 Jul 2019 13:48:32,07:08
18.Jul.2019,5.33,Sprint,Is it down right now?,Thu 18 Jul 2019 13:48:32,13:00
17.Jul.2019,5.18,Sprint,Is it down right now?,Thu 18 Jul 2019 13:48:32,19:25
18.Jul.2019,4.95,Sprint,Is it down right now?,Thu 18 Jul 2019 13:48:32,00:53
18.Jul.2019,6.47,Sprint,Is it down right now?,Thu 18 Jul 2019 13:48:32,05:08
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:48:32,10:13
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:48:32,15:29
17.Jul.2019,125.74,Cox,Is it down right now?,Thu 18 Jul 2019 13:51:08,21:47
18.Jul.2019,125.54,Cox,Is it down right now?,Thu 18 Jul 2019 13:51:08,02:13
18.Jul.2019,510.01,Cox,Is it down right now?,Thu 18 Jul 2019 13:51:08,06:31
18.Jul.2019,1510.82,Cox,Is it down right now?,Thu 18 Jul 2019 13:51:08,11:01
18.Jul.2019,1511.25,Cox,Is it down right now?,Thu 18 Jul 2019 13:51:08,15:15
18.Jul.2019,1511.13,Cox,Is it down right now?,Thu 18 Jul 2019 13:51:08,00:05
18.Jul.2019,125.4,Cox,Is it down right now?,Thu 18 Jul 2019 13:51:08,04:26
18.Jul.2019,1510.91,Cox,Is it down right now?,Thu 18 Jul 2019 13:51:08,08:32
18.Jul.2019,125.56,Cox,Is it down right now?,Thu 18 Jul 2019 13:51:08,13:12
18.Jul.2019,125.42,Cox,Is it down right now?,Thu 18 Jul 2019 13:51:08,17:36
12.Jul.2019,235.36,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:16:32,14:58
14.Jul.2019,233.04,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:16:32,23:06
16.Jul.2019,228.65,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:16:32,01:49
16.Jul.2019,230.38,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:16:32,07:55
18.Jul.2019,232.24,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:16:32,14:17
13.Jul.2019,228.8,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:16:32,18:45
15.Jul.2019,235.61,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:16:32,19:35
16.Jul.2019,230.17,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:16:32,04:04
16.Jul.2019,235.48,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:16:32,21:05
18.Jul.2019,231.5,MegaPath,Is it down right now?,Thu 18 Jul 2019 14:16:32,16:33
17.Jul.2019,91.76,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:43:14,04:34
17.Jul.2019,90.39,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:43:14,14:41
17.Jul.2019,87.47,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:43:14,19:14
18.Jul.2019,87.3,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:43:14,08:52
18.Jul.2019,88.53,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:43:14,15:36
17.Jul.2019,87.73,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:43:14,07:48
17.Jul.2019,69.2,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:43:14,17:04
17.Jul.2019,87.49,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:43:14,21:30
18.Jul.2019,68.43,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:43:14,12:45
18.Jul.2019,71.64,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:43:14,17:36
17.Jul.2019,4.98,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:23:11,17:11
17.Jul.2019,5.83,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:23:11,21:59
18.Jul.2019,5.14,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:23:11,02:23
18.Jul.2019,5.39,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:23:11,08:08
18.Jul.2019,5.95,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:23:11,14:20
17.Jul.2019,6.25,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:23:11,19:43
18.Jul.2019,4.89,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:23:11,00:16
18.Jul.2019,5.72,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:23:11,05:01
18.Jul.2019,5.27,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:23:11,11:57
18.Jul.2019,4.98,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:23:11,16:32
17.Jul.2019,9.62,Verizon,Is it down right now?,Thu 18 Jul 2019 13:26:34,15:34
17.Jul.2019,10.11,Verizon,Is it down right now?,Thu 18 Jul 2019 13:26:34,20:39
18.Jul.2019,10.35,Verizon,Is it down right now?,Thu 18 Jul 2019 13:26:34,01:36
18.Jul.2019,11.9,Verizon,Is it down right now?,Thu 18 Jul 2019 13:26:34,06:33
18.Jul.2019,10.21,Verizon,Is it down right now?,Thu 18 Jul 2019 13:26:34,14:18
17.Jul.2019,9.46,Verizon,Is it down right now?,Thu 18 Jul 2019 13:26:34,18:32
17.Jul.2019,10.74,Verizon,Is it down right now?,Thu 18 Jul 2019 13:26:34,23:09
18.Jul.2019,11.03,Verizon,Is it down right now?,Thu 18 Jul 2019 13:26:34,04:28
18.Jul.2019,9.94,Verizon,Is it down right now?,Thu 18 Jul 2019 13:26:34,09:34
18.Jul.2019,10.29,Verizon,Is it down right now?,Thu 18 Jul 2019 13:26:34,16:18
10.Jul.2019,260.52,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:23,00:57
11.Jul.2019,260.63,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:23,08:16
12.Jul.2019,260.18,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:23,15:50
16.Jul.2019,260.6,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:23,16:55
17.Jul.2019,259.91,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:23,15:28
10.Jul.2019,260.06,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:23,06:05
12.Jul.2019,266.22,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:23,10:12
16.Jul.2019,259.66,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:23,05:11
17.Jul.2019,261.69,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:23,08:19
17.Jul.2019,260.07,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:23,21:42
12.Jul.2019,235.36,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:23:11,14:58
14.Jul.2019,233.04,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:23:11,23:06
16.Jul.2019,228.65,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:23:11,01:49
16.Jul.2019,230.38,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:23:11,07:55
18.Jul.2019,232.24,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:23:11,14:17
13.Jul.2019,228.8,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:23:11,18:45
15.Jul.2019,235.61,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:23:11,19:35
16.Jul.2019,230.17,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:23:11,04:04
16.Jul.2019,235.48,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:23:11,21:05
18.Jul.2019,231.5,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:23:11,16:33
17.Jul.2019,5.56,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:23:11,08:41
17.Jul.2019,5.1,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:23:11,15:44
18.Jul.2019,6.42,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:23:11,00:11
18.Jul.2019,5.06,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:23:11,04:39
18.Jul.2019,5.24,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:23:11,13:47
17.Jul.2019,5.25,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:23:11,11:30
17.Jul.2019,7.57,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:23:11,21:57
18.Jul.2019,6.1,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:23:11,02:27
18.Jul.2019,5.42,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:23:11,11:40
18.Jul.2019,6.28,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:23:11,16:51
17.Jul.2019,5.04,att,Is it down right now?,Thu 18 Jul 2019 13:43:14,20:09
18.Jul.2019,5.39,att,Is it down right now?,Thu 18 Jul 2019 13:43:14,00:21
18.Jul.2019,4.92,att,Is it down right now?,Thu 18 Jul 2019 13:43:14,04:30
18.Jul.2019,5.01,att,Is it down right now?,Thu 18 Jul 2019 13:43:14,08:55
18.Jul.2019,5.11,att,Is it down right now?,Thu 18 Jul 2019 13:43:14,13:58
17.Jul.2019,5.0,att,Is it down right now?,Thu 18 Jul 2019 13:43:14,22:11
18.Jul.2019,5.32,att,Is it down right now?,Thu 18 Jul 2019 13:43:14,02:29
18.Jul.2019,6.23,att,Is it down right now?,Thu 18 Jul 2019 13:43:14,06:45
18.Jul.2019,4.94,att,Is it down right now?,Thu 18 Jul 2019 13:43:14,11:53
18.Jul.2019,5.06,att,Is it down right now?,Thu 18 Jul 2019 13:43:14,16:08
17.Jul.2019,5.13,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:51:08,06:52
17.Jul.2019,5.3,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:51:08,20:14
18.Jul.2019,5.11,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:51:08,02:21
18.Jul.2019,5.41,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:51:08,06:47
18.Jul.2019,7.89,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:51:08,14:04
17.Jul.2019,4.97,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:51:08,13:27
17.Jul.2019,5.15,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:51:08,22:50
18.Jul.2019,5.05,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:51:08,04:36
18.Jul.2019,7.4,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:51:08,11:35
18.Jul.2019,12.94,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:51:08,16:18
17.Jul.2019,4.98,Xfinity,Is it down right now?,Thu 18 Jul 2019 14:07:31,17:11
17.Jul.2019,5.83,Xfinity,Is it down right now?,Thu 18 Jul 2019 14:07:31,21:59
18.Jul.2019,5.14,Xfinity,Is it down right now?,Thu 18 Jul 2019 14:07:31,02:23
18.Jul.2019,5.39,Xfinity,Is it down right now?,Thu 18 Jul 2019 14:07:31,08:08
18.Jul.2019,5.95,Xfinity,Is it down right now?,Thu 18 Jul 2019 14:07:31,14:20
17.Jul.2019,6.25,Xfinity,Is it down right now?,Thu 18 Jul 2019 14:07:31,19:43
18.Jul.2019,4.89,Xfinity,Is it down right now?,Thu 18 Jul 2019 14:07:31,00:16
18.Jul.2019,5.72,Xfinity,Is it down right now?,Thu 18 Jul 2019 14:07:31,05:01
18.Jul.2019,5.27,Xfinity,Is it down right now?,Thu 18 Jul 2019 14:07:31,11:57
18.Jul.2019,4.98,Xfinity,Is it down right now?,Thu 18 Jul 2019 14:07:31,16:32
10.Jul.2019,1511.18,Cox,Is it down right now?,Thu 11 Jul 2019 14:42:08,20:32
11.Jul.2019,1511.55,Cox,Is it down right now?,Thu 11 Jul 2019 14:42:08,00:47
11.Jul.2019,1510.95,Cox,Is it down right now?,Thu 11 Jul 2019 14:42:08,04:54
11.Jul.2019,125.36,Cox,Is it down right now?,Thu 11 Jul 2019 14:42:08,12:15
11.Jul.2019,510.04,Cox,Is it down right now?,Thu 11 Jul 2019 14:42:08,16:34
10.Jul.2019,1511.22,Cox,Is it down right now?,Thu 11 Jul 2019 14:42:08,22:41
11.Jul.2019,125.46,Cox,Is it down right now?,Thu 11 Jul 2019 14:42:08,02:48
11.Jul.2019,125.36,Cox,Is it down right now?,Thu 11 Jul 2019 14:42:08,07:16
11.Jul.2019,1511.16,Cox,Is it down right now?,Thu 11 Jul 2019 14:42:08,14:27
11.Jul.2019,61.18,Cox,Is it down right now?,Thu 11 Jul 2019 14:42:08,18:38
17.Jul.2019,68.67,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:31:32,02:02
17.Jul.2019,87.73,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:31:32,07:48
17.Jul.2019,69.2,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:31:32,17:04
17.Jul.2019,87.49,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:31:32,21:30
18.Jul.2019,68.43,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:31:32,12:45
17.Jul.2019,91.76,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:31:32,04:34
17.Jul.2019,90.39,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:31:32,14:41
17.Jul.2019,87.47,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:31:32,19:14
18.Jul.2019,87.3,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:31:32,08:52
18.Jul.2019,88.53,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:31:32,15:36
17.Jul.2019,9.62,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,15:34
17.Jul.2019,10.11,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,20:39
18.Jul.2019,10.35,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,01:36
18.Jul.2019,11.9,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,06:33
18.Jul.2019,10.21,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,14:18
17.Jul.2019,9.46,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,18:32
17.Jul.2019,10.74,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,23:09
18.Jul.2019,11.03,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,04:28
18.Jul.2019,9.94,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,09:34
18.Jul.2019,10.29,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,16:18
17.Jul.2019,9.62,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,15:34
17.Jul.2019,10.11,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,20:39
18.Jul.2019,10.35,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,01:36
18.Jul.2019,11.9,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,06:33
18.Jul.2019,10.21,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,14:18
17.Jul.2019,9.46,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,18:32
17.Jul.2019,10.74,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,23:09
18.Jul.2019,11.03,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,04:28
18.Jul.2019,9.94,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,09:34
18.Jul.2019,10.29,Verizon,Is it down right now?,Thu 18 Jul 2019 14:16:32,16:18
10.Jul.2019,6.12,Comcast,Is it down right now?,Thu 11 Jul 2019 14:40:21,16:35
10.Jul.2019,5.55,Comcast,Is it down right now?,Thu 11 Jul 2019 14:40:21,21:35
11.Jul.2019,4.84,Comcast,Is it down right now?,Thu 11 Jul 2019 14:40:21,03:06
11.Jul.2019,5.65,Comcast,Is it down right now?,Thu 11 Jul 2019 14:40:21,07:46
11.Jul.2019,4.96,Comcast,Is it down right now?,Thu 11 Jul 2019 14:40:21,13:54
10.Jul.2019,4.85,Comcast,Is it down right now?,Thu 11 Jul 2019 14:40:21,19:27
11.Jul.2019,4.92,Comcast,Is it down right now?,Thu 11 Jul 2019 14:40:21,00:44
11.Jul.2019,4.92,Comcast,Is it down right now?,Thu 11 Jul 2019 14:40:21,05:35
11.Jul.2019,4.91,Comcast,Is it down right now?,Thu 11 Jul 2019 14:40:21,11:18
11.Jul.2019,4.89,Comcast,Is it down right now?,Thu 11 Jul 2019 14:40:21,16:12
17.Jul.2019,5.13,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:16:32,06:52
17.Jul.2019,5.3,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:16:32,20:14
18.Jul.2019,5.11,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:16:32,02:21
18.Jul.2019,5.41,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:16:32,06:47
18.Jul.2019,7.89,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:16:32,14:04
17.Jul.2019,4.97,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:16:32,13:27
17.Jul.2019,5.15,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:16:32,22:50
18.Jul.2019,5.05,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:16:32,04:36
18.Jul.2019,7.4,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:16:32,11:35
